61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,84,73,73,85,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,84,73,73,85,61,61,61,61,61,61,61,61,84,73,85,61,61,61,61,61,61,61,61,61,61,62,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,84,74,0,0,72,85,61,84,73,73,85,61,84,74,0,60,61,84,73,73,73,73,73,73,73,85,96,50,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,0,0,0,0,72,73,74,0,0,60,84,74,25,0,60,61,62,0,0,0,0,0,0,0,72,85,96,49,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,84,73,73,85,61,61,61,61,61,61,61,61,61,62,0,0,0,12,0,0,0,0,0,60,62,0,26,37,60,61,96,49,50,0,0,0,0,0,0,72,85,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
73,73,73,73,73,74,0,0,60,61,61,61,61,61,61,61,61,61,62,0,0,0,160,161,162,0,0,0,60,96,50,0,48,97,61,61,61,62,0,0,37,0,2,0,0,72,73,73,85,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,0,0,0,0,0,0,0,60,84,73,73,73,85,61,61,61,84,74,0,0,0,172,173,174,0,0,0,72,85,62,14,60,61,61,61,84,74,0,0,2,0,0,0,0,95,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,26,0,0,0,12,0,48,97,62,0,0,0,72,73,85,61,62,0,0,0,2,184,185,186,0,0,0,0,60,96,49,97,61,61,61,62,0,0,0,0,0,0,0,0,0,187,188,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,0,0,2,0,0,48,97,84,74,0,0,0,0,0,60,84,74,0,0,0,0,0,26,0,13,3,0,0,72,85,61,61,61,61,61,62,0,0,0,0,0,0,0,0,0,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,3,0,0,0,48,97,61,62,0,0,13,0,0,0,72,74,0,0,0,0,0,0,0,38,0,0,0,0,0,60,61,61,61,61,61,96,50,0,0,0,0,0,0,0,14,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,0,48,49,49,97,84,73,74,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,72,73,73,85,61,61,61,96,49,49,50,0,0,0,0,0,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,0,60,61,61,61,62,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,72,73,73,73,85,61,61,96,50,0,0,0,0,0,48,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,0,60,61,61,61,62,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,54,55,55,55,55,55,56,0,0,0,0,0,0,0,0,72,85,61,61,96,50,0,0,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,48,97,61,61,84,74,0,0,0,0,25,0,0,0,0,0,0,14,0,54,55,103,115,0,0,54,56,102,55,55,56,0,0,0,0,0,0,72,85,61,84,74,0,0,1,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
49,97,61,61,61,62,0,13,0,1,0,0,3,0,0,0,0,0,54,55,103,54,55,55,55,55,103,102,55,55,56,102,55,56,0,0,0,0,0,108,109,110,0,0,0,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,62,0,0,0,0,0,0,0,0,0,0,2,0,66,54,55,103,0,54,55,55,55,56,0,0,68,0,0,102,55,56,0,0,0,120,121,122,0,0,0,13,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,96,50,0,0,0,12,0,0,0,0,0,0,54,103,66,0,115,0,66,115,126,127,68,115,0,68,0,0,0,0,68,0,0,0,60,61,96,49,50,0,0,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,84,73,73,85,96,50,0,0,0,0,0,0,0,0,115,66,115,66,115,0,115,78,79,79,79,80,0,0,68,0,0,0,0,68,0,0,48,97,61,61,61,96,50,0,25,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,84,74,0,0,60,61,62,0,25,0,0,2,0,14,0,54,103,0,66,0,115,0,115,0,0,0,90,79,79,80,115,90,79,79,80,0,0,72,85,61,61,61,61,96,50,0,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
84,74,0,0,48,97,84,74,0,0,0,0,0,0,0,0,66,0,115,66,0,90,79,79,79,79,79,80,90,79,79,79,80,0,0,0,0,0,0,72,85,61,61,61,61,96,49,97,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
